PretrainFT,0.5,0.0,0.0,0.0,0.112,1.0,0.2014388489208633,0.6974877715110779,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 3, 'hidden_dim': 64, 'lambda_aux': 0.1, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.0,0.0,0.0,0.128,1.0,0.22695035460992907,87.19999694824219,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 4, 'hidden_dim': 64, 'lambda_aux': 0.01, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.896,1.0,0.9451476793248946,0.0,0.0,0.0,10.399999618530273,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 4, 'hidden_dim': 64, 'lambda_aux': 0.1, 'pre_epochs': 100, 'fine_epochs': 100}"
Decoupled,0.7772331154684096,0.9466666666666667,0.6574074074074074,0.7759562841530054,0.26,0.7647058823529411,0.3880597014925373,0.5871706008911133,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
Decoupled,0.824561403508772,0.975,0.6842105263157895,0.8041237113402062,0.2,0.8181818181818182,0.32142857142857145,0.6250956058502197,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
Decoupled,0.8463302752293578,0.9620253164556962,0.6972477064220184,0.8085106382978724,0.2826086956521739,0.8125,0.41935483870967744,0.5634790062904358,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
Decoupled,0.8017429193899782,0.9605263157894737,0.6759259259259259,0.7934782608695653,0.2857142857142857,0.8235294117647058,0.42424242424242414,0.5834670662879944,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.1}"
Decoupled,0.8504672897196262,0.9512195121951219,0.7289719626168224,0.8253968253968254,0.32558139534883723,0.7777777777777778,0.459016393442623,0.5843982696533203,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
Decoupled,0.7376190476190476,0.9078947368421053,0.6571428571428571,0.7624309392265194,0.2653061224489796,0.65,0.3768115942028986,0.5804170370101929,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
Decoupled,0.6746411483253589,0.96875,0.543859649122807,0.6966292134831461,0.14754098360655737,0.8181818181818182,0.24999999999999997,0.6685611009597778,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.01}"
Decoupled,0.7123809523809523,0.9242424242424242,0.580952380952381,0.7134502923976608,0.2542372881355932,0.75,0.37974683544303794,0.6599440574645996,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.808,1.0,0.8938053097345133,0.0,0.0,0.0,0.6931469440460205,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.1}"
MT-MLP,0.7985462097611631,0.9452054794520548,0.6448598130841121,0.7666666666666666,0.2692307692307692,0.7777777777777778,0.39999999999999997,0.5835238099098206,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.8975757575757576,1.0,0.7363636363636363,0.8481675392670157,0.3409090909090909,1.0,0.5084745762711864,0.5060021281242371,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.6647361647361647,0.9186046511627907,0.7117117117117117,0.8020304568527918,0.1794871794871795,0.5,0.2641509433962264,0.6223692297935486,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.0,0.0,0.0,0.144,1.0,0.2517482517482518,0.6931472420692444,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.0,0.0,0.0,0.152,1.0,0.2638888888888889,0.6931475400924683,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.0,0.0,0.0,0.104,1.0,0.18840579710144925,0.693148136138916,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.0,0.0,0.0,0.152,1.0,0.2638888888888889,0.6931473612785339,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.01}"
PretrainFT,0.5,0.88,1.0,0.9361702127659575,0.0,0.0,0.0,12.0,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 1, 'hidden_dim': 64, 'lambda_aux': 0.1, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.872,1.0,0.9316239316239316,0.0,0.0,0.0,12.800000190734863,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 1, 'hidden_dim': 64, 'lambda_aux': 0.01, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.0,0.0,0.0,0.112,1.0,0.2014388489208633,88.80000305175781,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 2, 'hidden_dim': 64, 'lambda_aux': 0.01, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.832,1.0,0.9082969432314411,0.0,0.0,0.0,16.799999237060547,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 2, 'hidden_dim': 64, 'lambda_aux': 0.1, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.0,0.0,0.0,0.08,1.0,0.14814814814814814,92.0,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 3, 'hidden_dim': 64, 'lambda_aux': 0.01, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.872,1.0,0.9316239316239316,0.0,0.0,0.0,12.800000190734863,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 3, 'hidden_dim': 64, 'lambda_aux': 0.1, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.848,1.0,0.9177489177489178,0.0,0.0,0.0,15.199999809265137,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 4, 'hidden_dim': 64, 'lambda_aux': 0.01, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.0,0.0,0.0,0.16,1.0,0.2758620689655173,84.0,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 4, 'hidden_dim': 64, 'lambda_aux': 0.1, 'pre_epochs': 100, 'fine_epochs': 100}"
Decoupled,0.7821100917431193,0.9411764705882353,0.7339449541284404,0.8247422680412371,0.275,0.6875,0.3928571428571429,0.5529813766479492,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
Decoupled,0.7522935779816514,0.9625,0.7064220183486238,0.8148148148148149,0.28888888888888886,0.8125,0.4262295081967213,0.6314955949783325,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
Decoupled,0.7575285565939771,0.9367088607594937,0.6915887850467289,0.7956989247311828,0.2826086956521739,0.7222222222222222,0.40625,0.5563236474990845,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
